idx,rsmi,psmi,ea,dHrxn298,rmg_family,rigid
10381.0,[N:1]#[C:2][C@@:3]1([H:8])[C:4]([H:9])([H:10])[C@@:5]2([H:11])[C:6]([H:12])([H:13])[N:7]12,[N:1](=[C:2]=[C:3]([C:4]([C@@:5]1([H:11])[C:6]([H:13])=[N:7]1)([H:9])[H:10])[H:8])[H:12],67.4976,18.75604,,
10382.0,[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10],[C:1]([C:5]([C@:4]1([H:13])[C:3]([H:11])([H:12])[C:2][C:7]([H:16])([H:17])[O:6]1)([H:14])[H:15])([H:8])([H:9])[H:10],118.28638000000001,52.35903,,
10383.0,[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10],[C:1]([C:2]1([C:5]([H:12])([H:14])[H:15])[C:3]([H:11])=[C:4]([H:13])[O:6][C:7]1([H:16])[H:17])([H:8])([H:9])[H:10],110.28003000000001,-14.5648,,
10384.0,[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10],[C:1]([C:2]1([C:7]([O:6][H:13])([H:16])[H:17])[C:3]([H:11])([H:12])[C:4][C:5]1([H:14])[H:15])([H:8])([H:9])[H:10],75.43664,68.79883000000001,,
10385.0,[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10],[C:1]([C@:2]1([H:15])[C:3]([H:11])([H:12])[C@:4]([C:5][H:14])([H:13])[O:6][C:7]1([H:16])[H:17])([H:8])([H:9])[H:10],80.95481,64.43774,,
10386.0,[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10],[C:1]([C:2][C:7]([O:6][C:4]1([H:13])[C:3]([H:11])([H:12])[C:5]1([H:14])[H:15])([H:16])[H:17])([H:8])([H:9])[H:10],129.40661,81.0325,,
10388.0,[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10],[C:1]([C:2](=[C:3]([H:11])[H:12])[C:7]([O:6][C:4](=[C:5]([H:14])[H:15])[H:13])([H:16])[H:17])([H:8])([H:9])[H:10],72.12193,2.12177,,
10389.0,[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10],[C:1]([C:2]1([C:5]([H:13])([H:14])[H:15])[C:3]([H:11])([H:12])[C-:4]=[O+:6][C:7]1([H:16])[H:17])([H:8])([H:9])[H:10],67.92826,23.8518,,
10390.0,[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10],[C:1]([C:2][C:3]([C@@:4]1([H:13])[C:5]([H:14])([H:15])[C:7]([H:16])([H:17])[O:6]1)([H:11])[H:12])([H:8])([H:9])[H:10],131.32662,75.2403,,
10391.0,[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10],[C:1]([C:2]1([C:3]([C:4][H:13])([H:11])[H:12])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:8])([H:9])[H:10],113.68553,91.35495999999999,,
10394.0,[C:1]([C:2]1([H:11])[C:3]([H:12])([H:13])[C:4]2([C:5]([H:14])([H:15])[C:6]2([H:16])[H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10],[C:1]([C:2]1([H:11])[C:3]([H:12])([H:13])[C:4](=[C:5]([H:14])[H:15])[C:7]1([H:18])[H:19])([C:6]([H:9])([H:16])[H:17])([H:8])[H:10],102.11547,-4.3604,,
10396.0,[C:1]([C:2]1([H:11])[C:3]([H:12])([H:13])[C:4]2([C:5]([H:14])([H:15])[C:6]2([H:16])[H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([C:4]1([C:7][H:19])[C:5]([H:14])([H:15])[C:6]1([H:16])[H:17])([H:12])[H:13])([H:11])[H:18])([H:8])([H:9])[H:10],82.80403000000001,66.07302,,
10399.0,[C:1]([C:2]1([H:11])[C:3]([H:12])([H:13])[C:4]2([C:5]([H:14])([H:15])[C:6]2([H:16])[H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10],[C:1]([C+:2]([C:7]([C:4](=[C:3]([H:12])[H:13])[C:6]([C-:5]([H:14])[H:15])([H:16])[H:17])([H:18])[H:19])[H:11])([H:8])([H:9])[H:10],100.45866,101.03842,,
10401.0,[C:1]([C:2]1([H:11])[C:3]([H:12])([H:13])[C:4]2([C:5]([H:14])([H:15])[C:6]2([H:16])[H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10],[C:1]([C:2][C:3]([C:4]1([C:7]([H:11])([H:18])[H:19])[C:5]([H:14])([H:15])[C:6]1([H:16])[H:17])([H:12])[H:13])([H:8])([H:9])[H:10],79.08224,63.78977,,
10404.0,[C:1]([C:2]1([H:11])[C:3]([H:12])([H:13])[C:4]2([C:5]([H:14])([H:15])[C:6]2([H:16])[H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10],[C:1]([C:2]1([C:5]([H:11])([H:14])[H:15])[C:3]([H:12])([H:13])[C:4](=[C:6]([H:16])[H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10],101.66649,-8.58572,,
10406.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10],[C:1]([C:2]1=[N:7][C:5](=[O:6])[N:4]([H:12])[C:3]1([H:11])[H:13])([H:8])([H:9])[H:10],101.28567,-1.07705,,
10407.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10],[C:1](=[C:2]1[C-:3]([H:11])[N:4]([H:12])[C+:5]([O:6][H:13])[N:7]1[H:10])([H:8])[H:9],83.36039,62.902530000000006,,
10408.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10],[C:1]([C:2]1=[N:7][C@:5]([O:6][H:13])([H:12])[N:4]=[C:3]1[H:11])([H:8])([H:9])[H:10],53.47346999999999,24.58436,,
10409.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10],[C:1]([N+:7]#[C:2][C-:3]([N+:4](=[C-:5][O:6][H:13])[H:12])[H:11])([H:8])([H:9])[H:10],137.15198999999998,78.3244,,
10410.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10],[C:1](=[C:2]1[C:3]([H:10])([H:11])[N:4]([H:12])[C:5]([O:6][H:13])=[N:7]1)([H:8])[H:9],90.42685999999999,14.949320000000002,,
10411.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10],[C:1]1([H:8])([H:9])[C:2](=[N:7]/[C:5](=[N:4]/[H:12])[O:6][H:13])[C:3]1([H:10])[H:11],99.29438,46.37592,,
10412.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10],[C:1]([C:3](=[C:2]=[N:7][C:5](=[N:4][H:12])[O:6][H:13])[H:11])([H:8])([H:9])[H:10],96.51759,36.48162,,
10413.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10],[C:1]([n+:7]1[c-:2][c:3]([H:11])[n:4]([H:12])[c:5]1[O:6][H:13])([H:8])([H:9])[H:10],118.69058000000001,60.93001999999999,,
10415.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10],[C:1]([C:2]1=[C-:3][N+:4]([H:11])([H:12])[C:5]([O:6][H:13])=[N:7]1)([H:8])([H:9])[H:10],91.58189,83.56551,,
10416.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10],[C:1]([C:2](/[C:3](=[N:4]\[H:12])[H:11])=[N+:7]=[C-:5][O:6][H:13])([H:8])([H:9])[H:10],80.24056999999999,67.24268000000001,,
10417.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C-:3]=[N+:4]([H:12])[C:5]([O:6][H:13])=[N:7]1)([H:8])([H:9])[H:10],56.826130000000006,47.60432,Singlet_Carbene_Intra_Disproportionation,
10418.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10],[C:1](=[C:2](/[C:3](=[N:4]/[H:12])[H:11])/[N:7]=[C:5](/[O:6][H:13])[H:10])([H:8])[H:9],121.05698999999998,33.90985,,
10419.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10],[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5](=[O:6])[n:7]1[H:13])([H:8])([H:9])[H:10],40.1705,-8.20716,ketoenol,
10420.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10],[C:1]([C:2]1=[N:7][C:5]([O:6][H:13])=[N:4][C:3]1([H:11])[H:12])([H:8])([H:9])[H:10],47.33495,9.61939,,
10424.0,[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8],[O:1]([C:2]([C:3]([C:4](=[O:5])[H:12])=[C:6]=[C:7]([H:11])[H:13])([H:9])[H:10])[H:8],69.61275,-7.20058,,
10426.0,[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8],[O:1]1[C:2]([H:9])([H:10])[C@@:3]([C:6]#[C:7][H:13])([H:11])[C@@:4]1([O:5][H:8])[H:12],52.24913,13.553220000000001,,
10427.0,[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8],[O:1]1[C:2]([H:9])([H:10])[C@@:3]1([C@@:4]([O:5][H:8])([C:6]#[C:7][H:13])[H:12])[H:11],78.93189,22.7879,,
10428.0,[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8],[O:1]1[C:2]([H:9])([H:10])[C@:3]([C:4](=[O:5])[H:12])([H:11])[C:6]1=[C:7]([H:8])[H:13],76.28104,-8.08639,,
10429.0,[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8],[O:1]([C:2](/[C:3](=[C:4](\[O:5][C:6]#[C:7][H:13])[H:12])[H:11])([H:9])[H:10])[H:8],94.38999,28.9517,ketoenol,
10430.0,[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8],[O:1]([C@@:2]1([H:10])[C@:3]([C:4](=[O:5])[H:12])([H:11])[C:6]1=[C:7]([H:9])[H:13])[H:8],72.18512,1.14534,,
10433.0,[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8],[O:1]([C:2](/[C:3](=[C:4](\[O:5][H:11])[H:12])[C:6]#[C:7][H:13])([H:9])[H:10])[H:8],67.16005,1.5675,ketoenol,
10434.0,[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8],[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])=[C:7]([H:13])[C:6]1=[O:5])([H:9])[H:10])[H:8],110.6298,-10.660639999999999,,
10435.0,[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9],[N:1](/[C:2]([O:3][H:10])=[C:4](\[N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:11])([H:8])[H:9],63.4403,23.84218,ketoenol,
10437.0,[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9],[N:1]([C-:2]=[O+:3][C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9],103.91892,50.40498,,
10439.0,[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9],[N:1]([C:2](=[O:3])[C:4]([N+:5]1([H:13])[C-:6]([H:12])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9],67.61556,57.23741999999999,,
10442.0,[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9],[N:1]([C:2](=[O:3])[C:4]([N+:5]([C-:6]([H:12])[H:13])=[C:7]([H:14])[H:15])([H:10])[H:11])([H:8])[H:9],50.56071,25.4729,,
10443.0,[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9],[N:1](=[C:2](/[O:3][H:9])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])\[H:8],45.12672,12.15419,ketoenol,
10449.0,[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9],[N:1]([C@@:2]1([O:3][H:12])[C:4]([H:10])([H:11])[N:5]2[C@@:6]1([H:13])[C:7]2([H:14])[H:15])([H:8])[H:9],85.82292,36.266740000000006,,
10450.0,[O:1]([C:2]([C:3]1([C:4]([O:5][H:13])([H:11])[H:12])[C:6]([H:14])([H:15])[O:7]1)([H:9])[H:10])[H:8],[O:1]([C:2]([C:3][C:6]([O:7][C:4]([O:5][H:13])([H:11])[H:12])([H:14])[H:15])([H:9])[H:10])[H:8],103.67103,71.66006,,
10453.0,[O:1]([C:2]([C:3]1([C:4]([O:5][H:13])([H:11])[H:12])[C:6]([H:14])([H:15])[O:7]1)([H:9])[H:10])[H:8],[O:1]([C:2]([C:3]([C:4]([O:5][H:13])([H:11])[H:12])([O+:7]=[C-:6][H:15])[H:14])([H:9])[H:10])[H:8],79.68975999999999,49.37129,,
10454.0,[O:1]([C:2]([C:3]1([C:4]([O:5][H:13])([H:11])[H:12])[C:6]([H:14])([H:15])[O:7]1)([H:9])[H:10])[H:8],[O:1]([C:2]([C:3]([C:4]([O:5][H:13])([H:11])[H:12])([C:6][H:15])[O:7][H:14])([H:9])[H:10])[H:8],75.75359,63.158409999999996,,
10455.0,[O:1]([C:2]([C:3]1([C:4]([O:5][H:13])([H:11])[H:12])[C:6]([H:14])([H:15])[O:7]1)([H:9])[H:10])[H:8],[O:1]1[C:2]([H:9])([H:10])[C:3]([C:4]([O:5][H:13])([H:11])[H:12])([O:7][H:8])[C:6]1([H:14])[H:15],75.57956,-0.3059,,
10458.0,[O:1]([C:2]([C:3]1([C:4]([O:5][H:13])([H:11])[H:12])[C:6]([H:14])([H:15])[O:7]1)([H:9])[H:10])[H:8],[O:1]([C:2]([C-:3]=[O+:7][C:6]([C:4]([O:5][H:13])([H:11])[H:12])([H:14])[H:15])([H:9])[H:10])[H:8],98.65248000000001,36.68122,,
10459.0,[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([O:5][H:16])[C:6]#[C:7][H:17])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2](/[C:3]([O:5][H:16])=[C:6](\[C:4]([H:13])([H:14])[H:15])[C:7][H:17])([H:11])[H:12])([H:8])([H:9])[H:10],74.74096,44.32902,,
10460.0,[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([O:5][H:16])[C:6]#[C:7][H:17])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([C:4]([H:13])([H:14])[H:15])=[C:6]=[C:7]([O:5][H:16])[H:17])([H:11])[H:12])([H:8])([H:9])[H:10],63.96937,-0.96486,,
10462.0,[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([O:5][H:16])[C:6]#[C:7][H:17])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([O:5][H:16])=[C:6]=[C:7]([C:4]([H:13])([H:14])[H:15])[H:17])([H:11])[H:12])([H:8])([H:9])[H:10],90.76496,-4.4413599999999995,,
10469.0,[C:1]([C@@:2]([O:3][H:11])([C:4]([O:5][H:14])([H:12])[H:13])[C:6]#[C:7][H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])/[C:6]1=[C:7](\[O:5][H:14])[H:15])([H:8])([H:9])[H:10],73.35963000000001,2.28399,,
10470.0,[C:1]([C@@:2]([O:3][H:11])([C:4]([O:5][H:14])([H:12])[H:13])[C:6]#[C:7][H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([O:3][H:11])[C@@:4]([O:5][H:14])([H:13])[C:6]1=[C:7]([H:12])[H:15])([H:8])([H:9])[H:10],82.5893,6.35385,,
10471.0,[C:1]([C@@:2]([O:3][H:11])([C:4]([O:5][H:14])([H:12])[H:13])[C:6]#[C:7][H:15])([H:8])([H:9])[H:10],[C:1]1([H:8])([H:9])[C@@:2]([O:3][H:11])([C:4]([O:5][H:14])([H:12])[H:13])[C:6]1=[C:7]([H:10])[H:15],96.56329000000001,5.675669999999999,,
10474.0,[C:1]([C@@:2]([O:3][H:11])([C:4]([O:5][H:14])([H:12])[H:13])[C:6]#[C:7][H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]([O:3][H:11])([C:4]([O:5][H:14])([H:12])[H:13])[C:7](=[C:6])[H:15])([H:8])([H:9])[H:10],64.71446,49.08493,Singlet_Carbene_Intra_Disproportionation,
10477.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1]([C@@:3]1([H:11])[C-:2]=[C:7]([H:15])[C+:5]([N:6]([H:13])[H:14])[N:4]1[H:12])([H:8])([H:9])[H:10],84.32268,53.67685,,
10478.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1]([C@@:5]1([N:6]([H:13])[H:14])[N:4]([H:12])[C:3]([H:11])=[C:2]=[C:7]1[H:15])([H:8])([H:9])[H:10],108.39038000000001,73.92135999999999,,
10479.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1]([C:2]1=[C-:3][N+:4]([H:11])([H:12])[C:5]([N:6]([H:13])[H:14])=[C:7]1[H:15])([H:8])([H:9])[H:10],87.56817,78.53133000000001,,
10480.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1]([C:3](=[C:2]=[C:7]([C:5](=[N:4][H:12])[N:6]([H:13])[H:14])[H:15])[H:11])([H:8])([H:9])[H:10],99.81558000000001,32.93766,,
10481.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1]([C:2]1=[C:7]([H:15])[C@:3]1([N:4]([C:5][N:6]([H:13])[H:14])[H:12])[H:11])([H:8])([H:9])[H:10],129.98937,80.39491,,
10482.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:15])[C+:3]([H:11])[N:4]([H:12])[C:5]([N:6]([H:13])[H:14])=[C-:7]1)([H:8])([H:9])[H:10],79.22651,78.64361,,
10483.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1]([C:2]1=[C:7]=[C:5]([N:6]([H:13])[H:14])[N:4]([H:12])[C:3]1([H:11])[H:15])([H:8])([H:9])[H:10],86.12874000000001,47.605309999999996,,
10484.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1]([C@:7]1([H:15])[C-:2]=[C:3]([H:11])[N:4]([H:12])[C+:5]1[N:6]([H:13])[H:14])([H:8])([H:9])[H:10],105.94729,69.77628,,
10485.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1](=[C:2]1[C:3]([H:10])([H:11])[N:4]([H:12])[C:5]([N:6]([H:13])[H:14])=[C:7]1[H:15])([H:8])[H:9],88.68831,15.6862,,
10486.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1]([C:2]1=[C:7]([H:15])[C@@:5]2([N:6]([H:13])[H:14])[C@:3]1([H:11])[N:4]2[H:12])([H:8])([H:9])[H:10],85.48838,68.65165,Intra_2+2_cycloaddition_Cd,
10487.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1]([C:7](=[C:2]=[C:3]([N:4]([C:5][N:6]([H:13])[H:14])[H:12])[H:11])[H:15])([H:8])([H:9])[H:10],135.49098,67.77219000000001,,
10488.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1]([C:2]1=[C:3]([H:11])[N:4]([H:12])/[C:5]1=[C:7](\[N:6]([H:13])[H:14])[H:15])([H:8])([H:9])[H:10],161.17753000000002,48.1609,,
10490.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1]([C:2]1=[C:3]([H:11])[N:4]([H:12])/[C:5](=[N:6]\[H:14])[C:7]1([H:13])[H:15])([H:8])([H:9])[H:10],72.79964,7.2913,,
10491.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1]([C@:2]1([H:11])[C:3][N:4]([H:12])[C:5]([N:6]([H:13])[H:14])=[C:7]1[H:15])([H:8])([H:9])[H:10],57.22661,51.51793,Singlet_Carbene_Intra_Disproportionation,
10492.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1]([C:2]1=[C:7]([H:15])[C:5](=[N:6][H:14])[N+:4]([H:12])([H:13])[C-:3]1[H:11])([H:8])([H:9])[H:10],73.06818,46.93893,,
10493.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1]([C@:2]1(/[C:3](=[N:4]/[H:12])[H:11])[C:5]([N:6]([H:13])[H:14])=[C:7]1[H:15])([H:8])([H:9])[H:10],81.24434000000001,57.439440000000005,,
10495.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1]([C:2]1=[C:7]([H:15])[C@:5]([N:6]([H:13])[H:14])([H:12])[N:4]=[C:3]1[H:11])([H:8])([H:9])[H:10],47.15002,19.7003,,
10496.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1]([C:2]1=[C:7]([H:15])[C:5]([N:6]([H:13])[H:14])=[N:4][C:3]1([H:11])[H:12])([H:8])([H:9])[H:10],41.70237,2.40279,,
10497.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1]([C:2](/[C:3](=[N:4]/[H:12])[H:11])=[C:7]=[C:5]([N:6]([H:13])[H:14])[H:15])([H:8])([H:9])[H:10],71.14936,45.830890000000004,,
10498.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1]([c:2]1[c:3]([H:11])[n:4][c-:5]([N+:6]([H:12])([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],51.28063,38.816390000000006,,
10499.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1]([C:2]1=[C-:7][C@:5]([N:6]([H:13])[H:14])([H:15])[N:4]([H:12])[C+:3]1[H:11])([H:8])([H:9])[H:10],71.22735,69.30027,Singlet_Carbene_Intra_Disproportionation,
10500.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1](=[C:2]1[C+:3]([H:11])[N:4]([H:12])[C@@:5]([N:6]([H:13])[H:14])([H:10])[C-:7]1[H:15])([H:8])[H:9],121.43358,68.43979,,
10501.0,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10],[C:1]([C:2]1=[C:7]([H:15])/[C:5](=[N:6]\[H:13])[N:4]([H:12])[C:3]1([H:11])[H:14])([H:8])([H:9])[H:10],93.76499,4.83509,,
10502.0,[C:1]([C:2]([C:3]([C:4](=[O:5])[C:6](=[O:7])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([C-:4]=[O+:5][C:6](=[O:7])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],54.806580000000004,54.606390000000005,,
