rsmi,psmi,ea,dh
[C:1]1([H:8])([H:10])[C:2]2([C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]2([H:15])[H:16])/[C:6]1=[N:7]/[H:9],[C:1]([C:2]1([C:6]#[N:7])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]1([H:15])[H:16])([H:8])([H:9])[H:10],69.01193,-41.36482
[C:1]([C:2]1([C:6]#[N:7])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]1([H:15])[H:16])([H:8])([H:9])[H:10],[C:1]([C:2](=[C:3]([H:11])[H:12])[C:5]([C:4]([C:6]#[N:7])([H:13])[H:14])([H:15])[H:16])([H:8])([H:9])[H:10],103.02453,-4.0061800000000005
[C:1]([C:2](=[C:3]([H:11])[H:12])[C:5]([C:4]([C:6]#[N:7])([H:13])[H:14])([H:15])[H:16])([H:8])([H:9])[H:10],[C:1]([C:2]1([C:6]#[N:7])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]1([H:15])[H:16])([H:8])([H:9])[H:10],107.03071,4.0061800000000005
[C:1]([C:2]1([C:6]#[N:7])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]1([H:15])[H:16])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([H:11])([H:12])[H:14])([C:5]([C:4][H:13])([H:15])[H:16])[C:6]#[N:7])([H:8])([H:9])[H:10],82.35688,71.35454
[C:1]([C:2]([C:3]([H:11])([H:12])[H:14])([C:5]([C:4][H:13])([H:15])[H:16])[C:6]#[N:7])([H:8])([H:9])[H:10],[C:1]([C:2]1([C:6]#[N:7])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]1([H:15])[H:16])([H:8])([H:9])[H:10],11.002340000000004,-71.35454
[C:1]([C:2]1([C:6]#[N:7])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]1([H:15])[H:16])([H:8])([H:9])[H:10],[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:14])([C:5]1([H:15])[H:16])/[C:6]2=[N:7]\[H:13])([H:8])([H:9])[H:10],108.6681,35.82612
[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:14])([C:5]1([H:15])[H:16])/[C:6]2=[N:7]\[H:13])([H:8])([H:9])[H:10],[C:1]([C:2]1([C:6]#[N:7])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]1([H:15])[H:16])([H:8])([H:9])[H:10],72.84197999999999,-35.82612
[C:1]([C:2]([O:3][C:4]([C:5]1([H:15])[C:6]([H:16])([H:17])[C:7]1([H:18])[H:19])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2](=[O+:3][C:4]([C@:5]([C:6]([H:12])([H:16])[H:17])([C-:7]([H:18])[H:19])[H:15])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10],86.69865,65.47515
[C:1]([C:2](=[O+:3][C:4]([C@:5]([C:6]([H:12])([H:16])[H:17])([C-:7]([H:18])[H:19])[H:15])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10],[C:1]([C:2]([O:3][C:4]([C:5]1([H:15])[C:6]([H:16])([H:17])[C:7]1([H:18])[H:19])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],21.2235,-65.47515
[C:1]([C:2]([O:3][C:4]([C:5]1([H:15])[C:6]([H:16])([H:17])[C:7]1([H:18])[H:19])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([O:3][C:4]([C:5][C:6]([C:7]([H:15])([H:18])[H:19])([H:16])[H:17])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],66.35944,61.98797
[C:1]([C:2]([O:3][C:4]([C:5][C:6]([C:7]([H:15])([H:18])[H:19])([H:16])[H:17])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([O:3][C:4]([C:5]1([H:15])[C:6]([H:16])([H:17])[C:7]1([H:18])[H:19])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],4.371470000000009,-61.98797
[C:1]([C:2]([O:3][C:4]([C:5]1([H:15])[C:6]([H:16])([H:17])[C:7]1([H:18])[H:19])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([O:3][C:7]([C:6]([C:5](=[C:4]([H:13])[H:14])[H:15])([H:16])[H:17])([H:18])[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],75.86934000000002,-4.57638
[C:1]([C:2]([O:3][C:7]([C:6]([C:5](=[C:4]([H:13])[H:14])[H:15])([H:16])[H:17])([H:18])[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([O:3][C:4]([C:5]1([H:15])[C:6]([H:16])([H:17])[C:7]1([H:18])[H:19])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],80.44572000000002,4.57638
[C:1]([C:2]([C@@:3]1([C:6]#[C:7][H:15])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]1=[C:6]=[C:7]([H:15])[O:5][C:4]1([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],60.83291,13.05568
[C:1]([C:2]([C:3]1=[C:6]=[C:7]([H:15])[O:5][C:4]1([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([C:6]#[C:7][H:15])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],47.777229999999996,-13.05568
[C:1]([C:2]([C@@:3]1([C:6]#[C:7][H:15])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C+:3]1[C:4]([H:13])([H:14])[O:5][C:6]1=[C-:7][H:15])([H:11])[H:12])([H:8])([H:9])[H:10],67.85423,51.38837
[C:1]([C:2]([C+:3]1[C:4]([H:13])([H:14])[O:5][C:6]1=[C-:7][H:15])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([C:6]#[C:7][H:15])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],16.46586,-51.38837
[C:1]([C:2]([C@@:3]1([C:6]#[C:7][H:15])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([C:4]([C:6]#[C:7][H:15])([H:13])[H:14])=[O:5])([H:11])[H:12])([H:8])([H:9])[H:10],65.58237,-24.14051
[C:1]([C:2]([C:3]([C:4]([C:6]#[C:7][H:15])([H:13])[H:14])=[O:5])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([C:6]#[C:7][H:15])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],89.72288,24.14051
[C:1]([C:2]([C@@:3]1([C:6]#[C:7][H:15])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:7](=[C:6]=[C:3]1[C:4]([H:13])([H:14])[O:5]1)[H:15])([H:11])[H:12])([H:8])([H:9])[H:10],105.92689,11.25503
[C:1]([C:2]([C:7](=[C:6]=[C:3]1[C:4]([H:13])([H:14])[O:5]1)[H:15])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([C:6]#[C:7][H:15])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],94.67186,-11.25503
[C:1]([C:2]([C@@:3]1([C:6]#[C:7][H:15])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([C:7](=[C:6])[H:15])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],57.31883000000001,47.10339000000001
[C:1]([C:2]([C@@:3]1([C:7](=[C:6])[H:15])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([C:6]#[C:7][H:15])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],10.215440000000001,-47.10339000000001
[C:1]([C:2]([C@@:3]1([C:6]#[C:7][H:15])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3](=[O+:5][C-:4]([H:13])[H:14])[C:6]#[C:7][H:15])([H:11])[H:12])([H:8])([H:9])[H:10],51.33215,38.29971
[C:1]([C:2]([C:3](=[O+:5][C-:4]([H:13])[H:14])[C:6]#[C:7][H:15])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([C:6]#[C:7][H:15])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],13.032440000000001,-38.29971
[C:1]([C:2]([C@@:3]1([C:6]#[C:7][H:15])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]([O+:5]=[C-:4][H:14])([C:6]#[C:7][H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],79.25838,47.47978
[C:1]([C:2]([C@@:3]([O+:5]=[C-:4][H:14])([C:6]#[C:7][H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([C:6]#[C:7][H:15])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],31.778600000000004,-47.47978
[C:1]([C:2]([C@@:3]1([C:6]#[C:7][H:15])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]1=[C:6]=[C:7]([H:15])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],73.53575,9.43436
[C:1]([C:2]([C:3]1=[C:6]=[C:7]([H:15])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([C:6]#[C:7][H:15])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],64.10139,-9.43436
[C:1]([C:2]([C@@:3]1([C:6]#[C:7][H:15])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2](/[C:6](=[C:3]1\[C:4]([H:13])([H:14])[O:5]1)[C:7][H:15])([H:11])[H:12])([H:8])([H:9])[H:10],90.31704,59.73829
[C:1]([C:2](/[C:6](=[C:3]1\[C:4]([H:13])([H:14])[O:5]1)[C:7][H:15])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([C:6]#[C:7][H:15])[C:4]([H:13])([H:14])[O:5]1)([H:11])[H:12])([H:8])([H:9])[H:10],30.578750000000007,-59.73829
[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],[C:1]1([H:8])([H:9])[C@@:2]([C:7](=[C:6]([H:15])[H:16])[H:17])([H:10])[C@@:3]1([C:4](=[C:5]([H:13])[H:14])[H:12])[H:11],62.234,-15.68406
[C:1]1([H:8])([H:9])[C@@:2]([C:7](=[C:6]([H:15])[H:16])[H:17])([H:10])[C@@:3]1([C:4](=[C:5]([H:13])[H:14])[H:12])[H:11],[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],77.91806,15.68406
[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],[C:1]1([H:8])([H:9])[C:2][C@@:3]1([C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C:7]1([H:10])[H:17])[H:11],71.23196,59.09709
[C:1]1([H:8])([H:9])[C:2][C@@:3]1([C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C:7]1([H:10])[H:17])[H:11],[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],12.13487,-59.09709
[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],[C:1]1([H:8])=[C:2]([H:10])[C@@:7]2([H:17])[C@@:4]([H:12])([C:3]1([H:9])[H:11])[C:5]([H:13])([H:14])[C:6]2([H:15])[H:16],61.5976,-37.38277
[C:1]1([H:8])=[C:2]([H:10])[C@@:7]2([H:17])[C@@:4]([H:12])([C:3]1([H:9])[H:11])[C:5]([H:13])([H:14])[C:6]2([H:15])[H:16],[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],98.98037,37.38277
[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],[C:1]([C@:3]1([H:11])[C:2][C@@:7]2([H:17])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]2([H:15])[H:16])([H:8])([H:9])[H:10],65.88717,49.98754
[C:1]([C@:3]1([H:11])[C:2][C@@:7]2([H:17])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]2([H:15])[H:16])([H:8])([H:9])[H:10],[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],15.899629999999995,-49.98754
[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@:3]1([H:11])[C:4][C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C:7]2([H:12])[H:17],64.78894,26.9101
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@:3]1([H:11])[C:4][C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C:7]2([H:12])[H:17],[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],37.87884,-26.9101
[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C@@:7]2([H:17])[C@@:4]([H:12])([C:3]1)[C:5]([H:13])([H:14])[C:6]2([H:15])[H:16],56.83113,30.47001
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C@@:7]2([H:17])[C@@:4]([H:12])([C:3]1)[C:5]([H:13])([H:14])[C:6]2([H:15])[H:16],[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],26.361120000000003,-30.47001
[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],[C:1](=[C:3]([C@@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]1([C:2][H:10])[H:17])[H:11])([H:8])[H:9],64.2461,56.93975
[C:1](=[C:3]([C@@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]1([C:2][H:10])[H:17])[H:11])([H:8])[H:9],[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],7.306350000000002,-56.93975
[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],[C:1](=[C:2]([C@@:3]1([H:11])[C@:4]2([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]12[H:17])[H:10])([H:8])[H:9],57.33629000000001,-11.38018
[C:1](=[C:2]([C@@:3]1([H:11])[C@:4]2([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]12[H:17])[H:10])([H:8])[H:9],[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],68.71647000000002,11.38018
[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@:3]1([H:11])[C@:4]([C:5]([C:6][H:15])([H:13])[H:14])([H:12])[C:7]2([H:16])[H:17],74.71987,69.81095
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@:3]1([H:11])[C@:4]([C:5]([C:6][H:15])([H:13])[H:14])([H:12])[C:7]2([H:16])[H:17],[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],4.908919999999995,-69.81095
[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],[C:1]1([H:8])=[C:2]([H:10])[C:3]1([C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:9])([H:16])[C:7]1([H:15])[H:17])[H:11],99.9618,14.16295
[C:1]1([H:8])=[C:2]([H:10])[C:3]1([C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:9])([H:16])[C:7]1([H:15])[H:17])[H:11],[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],85.79885,-14.16295
[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],[C:1]([C@@:2]1([H:10])[C@@:4]2([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])([C:3][H:11])([H:8])[H:9],69.11729,67.91794
[C:1]([C@@:2]1([H:10])[C@@:4]2([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])([C:3][H:11])([H:8])[H:9],[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],1.1993499999999955,-67.91794
[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],[C:1]1([H:8])([H:9])[C:2]([H:10])([H:17])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C:7]1)[H:11],76.72249000000002,50.46434
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:17])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C:7]1)[H:11],[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],26.258150000000022,-50.46434
[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],[C:1](=[C:3]([C@@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C:7]1=[C:2]([H:10])[H:17])[H:11])([H:8])[H:9],91.51426,-18.65369
[C:1](=[C:3]([C@@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C:7]1=[C:2]([H:10])[H:17])[H:11])([H:8])[H:9],[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]1([H:11])[C@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@:7]21[H:17],110.16794999999999,18.65369
[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],[N:1](=[C:2]1[N:3]=[C:4]([O:5][H:10])[C-:6]([H:11])[N+:7]1([H:9])[H:12])[H:8],68.54205999999999,37.24228
[N:1](=[C:2]1[N:3]=[C:4]([O:5][H:10])[C-:6]([H:11])[N+:7]1([H:9])[H:12])[H:8],[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],31.29977999999999,-37.24228
[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],[N:1]([C:2]([N:3]=[C:4]=[C:6]([O:5][H:10])[H:11])=[N:7][H:12])([H:8])[H:9],97.94247,46.34435
[N:1]([C:2]([N:3]=[C:4]=[C:6]([O:5][H:10])[H:11])=[N:7][H:12])([H:8])[H:9],[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],51.59812,-46.34435
[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],[N:1]([C:2]1=[N+:3]=[C-:4][C@:6]([O:5][H:10])([H:11])[N:7]1[H:12])([H:8])[H:9],91.89615,55.86547
[N:1]([C:2]1=[N+:3]=[C-:4][C@:6]([O:5][H:10])([H:11])[N:7]1[H:12])([H:8])[H:9],[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],36.030680000000004,-55.86547
[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],[N:1]([C:2]1=[N:3][C@@:4]([O:5][H:10])([H:11])[C-:6]=[N+:7]1[H:12])([H:8])[H:9],59.46131,49.24519
[N:1]([C:2]1=[N:3][C@@:4]([O:5][H:10])([H:11])[C-:6]=[N+:7]1[H:12])([H:8])[H:9],[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],10.216119999999997,-49.24519
[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],[N:1]([C:2]#[N+:3][C-:4]([O:5][H:10])/[C:6](=[N:7]/[H:12])[H:11])([H:8])[H:9],52.93033000000001,51.28901
[N:1]([C:2]#[N+:3][C-:4]([O:5][H:10])/[C:6](=[N:7]/[H:12])[H:11])([H:8])[H:9],[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],1.6413200000000145,-51.28901
[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],[N+:1]([c-:2]1[n-:3][c+:4]([O:5][H:10])[c:6]([H:11])[n:7]1)([H:8])([H:9])[H:12],52.35328,34.2097
[N+:1]([c-:2]1[n-:3][c+:4]([O:5][H:10])[c:6]([H:11])[n:7]1)([H:8])([H:9])[H:12],[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],18.14358,-34.2097
[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],[N:1]([C:2]([N+:3]#[C:4][O:5][H:10])[N:7]([C-:6][H:11])[H:12])([H:8])[H:9],100.73513,101.58608
[N:1]([C:2]([N+:3]#[C:4][O:5][H:10])[N:7]([C-:6][H:11])[H:12])([H:8])[H:9],[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],-0.8509499999999974,-101.58608
[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],[N+:1](=[c:2]1[n:3]([H:10])[c:4]([O-:5])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],47.89507,14.55873
[N+:1](=[c:2]1[n:3]([H:10])[c:4]([O-:5])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],33.33633999999999,-14.55873
[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],[N:1](=[c:2]1/[n:3]([H:8])[c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])\[H:9],57.32154,16.075429999999994
[N:1](=[c:2]1/[n:3]([H:8])[c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])\[H:9],[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],41.24611,-16.075429999999994
[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],[N:1]([C:2]1=[N:3][C:4](=[O:5])[C:6]([H:10])([H:11])[N:7]1[H:12])([H:8])[H:9],59.22573000000001,-9.56215
[N:1]([C:2]1=[N:3][C:4](=[O:5])[C:6]([H:10])([H:11])[N:7]1[H:12])([H:8])[H:9],[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],68.78788000000002,9.56215
[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],[N:1](=[C:2]1[N:3]=[C:4]([O:5][H:10])[C:6]([H:9])([H:11])[N:7]1[H:12])[H:8],85.50310999999998,1.7193900000000002
[N:1](=[C:2]1[N:3]=[C:4]([O:5][H:10])[C:6]([H:9])([H:11])[N:7]1[H:12])[H:8],[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],83.78371999999997,-1.7193900000000002
[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],[N:1]([C@@:2]1([H:12])[N:3]=[C:4]([O:5][H:10])[C:6]([H:11])=[N:7]1)([H:8])[H:9],46.92535,12.29853
[N:1]([C@@:2]1([H:12])[N:3]=[C:4]([O:5][H:10])[C:6]([H:11])=[N:7]1)([H:8])[H:9],[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],34.62682,-12.29853
