idx,rsmi,psmi,ea,dHrxn298,rmg_family,rigid
13592.0,[C:1](#[C:2][c:3]1[c:4]([H:9])[n:5][n:6][n:7]1[H:10])[H:8],[C+:1]#[C:2][C:3]1=[C:4]([H:9])[N-:5][N:6]([H:8])[N:7]1[H:10],129.59117,54.50798,,
13593.0,[C:1](#[C:2][c:3]1[c:4]([H:9])[n:5][n:6][n:7]1[H:10])[H:8],[C:1]1([H:8])=[C:2]=[C:3]1/[C:4](=[N:5]\[N:6]=[N:7]\[H:10])[H:9],83.30271,80.57918000000001,,
13595.0,[C:1]([O:2][C:3]([C:4]([N:5]([C:6](=[O:7])[H:16])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O:2][C:3]([C:4]([N:5]([C:6][O:7][H:16])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],73.00140999999999,43.94826,,
13597.0,[C:1]([O:2][C:3]([C:4]([N:5]([C:6](=[O:7])[H:16])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O:2][C:3]([O+:7]=[C:6]([N:5]([C-:4]([H:13])[H:14])[H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],72.93588000000001,61.22254,,
13600.0,[C:1]([O:2][C:3]([C:4]([N:5]([C:6](=[O:7])[H:16])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O:2][C:3]([C:4](/[N:5]=[C:6](/[O:7][H:15])[H:16])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],43.58611,12.046610000000001,ketoenol,
13601.0,[C:1]([O:2][C:3]([C:4]([N:5]([C:6](=[O:7])[H:16])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O:2][C@@:6]1([H:16])[N:5]([H:15])[C:4]([H:13])([H:14])[C:3]([H:11])([H:12])[O:7]1)([H:8])([H:9])[H:10],74.92896999999999,14.265670000000002,,
13603.0,[C:1]([O:2][C:3]([C:4]([N:5]([C:6](=[O:7])[H:16])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O:2][C:3]([C:4]([O:7]/[C:6](=[N:5]/[H:15])[H:16])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],62.68911,17.3905,ketoenol,
13607.0,[C:1]([O:2][C:3]([C:4]([N:5]([C:6](=[O:7])[H:16])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O:2][C:3]([C-:4]([N+:5]([C:6](=[O:7])[H:16])([H:14])[H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],89.87175,70.81512,,
13608.0,[O:1]1[C@:2]2([H:8])[C@:3]3([H:9])[C@:4]4([H:10])[C@@:5]1([H:11])[C@@:6]2([H:12])[N:7]34,[O:1]1[C@@:2]2([H:8])[C@@:3]3([H:9])[C:4][C@:5]1([H:11])[C@:6]2([H:12])[N:7]3[H:10],51.24449,48.90245,,
13609.0,[O:1]1[C@:2]2([H:8])[C@:3]3([H:9])[C@:4]4([H:10])[C@@:5]1([H:11])[C@@:6]2([H:12])[N:7]34,[O+:1]1=[C-:2][C@:6]2([H:12])[C@@:5]1([H:11])[C@:4]1([H:10])[C:3]([H:8])([H:9])[N:7]12,56.10009,38.5319,,
13610.0,[O:1]1[C@:2]2([H:8])[C@:3]3([H:9])[C@:4]4([H:10])[C@@:5]1([H:11])[C@@:6]2([H:12])[N:7]34,[O:1]1[C@@:2]2([H:8])[C@:3]3([H:9])[C@@:6]2([H:12])[N:7]3[C:4]([H:10])=[C:5]1[H:11],33.489090000000004,-19.10985,,
13611.0,[O:1]1[C@:2]2([H:8])[C@:3]3([H:9])[C@:4]4([H:10])[C@@:5]1([H:11])[C@@:6]2([H:12])[N:7]34,[O:1]1[C@@:2]2([H:8])[C:3]([H:9])=[N:7][C@@:6]2([H:12])[C@:5]1([C:4][H:10])[H:11],53.155719999999995,53.864909999999995,,
13612.0,[O:1]1[C@:2]2([H:8])[C@:3]3([H:9])[C@:4]4([H:10])[C@@:5]1([H:11])[C@@:6]2([H:12])[N:7]34,[O:1]1[C:2]([H:8])=[C:3]([H:9])[C@@:4]2([H:10])[C@:5]1([H:11])[C:6]([H:12])=[N:7]2,53.544819999999994,-49.03969,,
13613.0,[O:1]1[C@:2]2([H:8])[C@:3]3([H:9])[C@:4]4([H:10])[C@@:5]1([H:11])[C@@:6]2([H:12])[N:7]34,[O+:1]1=[C-:2][C@@:3]2([H:9])[C@@:4]3([H:10])[C@:5]1([H:11])[C:6]([H:8])([H:12])[N:7]23,60.19471,10.73585,,
13614.0,[O:1]1[C@:2]2([H:8])[C@:3]3([H:9])[C@:4]4([H:10])[C@@:5]1([H:11])[C@@:6]2([H:12])[N:7]34,[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])=[C:6]([H:12])[N:7]12)[H:8],31.81652,-17.97812,,
13615.0,[O:1]1[C@:2]2([H:8])[C@:3]3([H:9])[C@:4]4([H:10])[C@@:5]1([H:11])[C@@:6]2([H:12])[N:7]34,[O:1]1[C@:2]2([H:8])[C@:3]3([H:9])[C@:4]([H:10])([C@@:5]1([H:11])[C:6]2)[N:7]3[H:12],59.1189,37.23273,,
13616.0,[O:1]1[C@:2]2([H:8])[C@:3]3([H:9])[C@:4]4([H:10])[C@@:5]1([H:11])[C@@:6]2([H:12])[N:7]34,[O:1]1[C:2]([H:8])=[C:6]([H:12])[C@:5]1([C@:4]1([H:10])[C:3]([H:9])=[N:7]1)[H:11],69.90644,-13.677879999999998,,
13617.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C:2]1=[C:3]([H:10])[C:4]([H:11])([H:13])[C:5]([O:6][H:12])=[N:7]1)([H:8])[H:9],42.197990000000004,1.48599,,
13618.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N+:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n-:7]1)([H:8])([H:9])[H:13],45.35911,34.833220000000004,,
13619.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C:2]1=[C:3]([H:10])/[C:5](=[C:4](/[O:6][H:12])[H:11])[N:7]1[H:13])([H:8])[H:9],150.42148999999998,42.54203,,
13620.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C@:3]1([H:10])[C:2][N:7]([H:13])[C:5]([O:6][H:12])=[C:4]1[H:11])([H:8])[H:9],71.43455,60.58849,,
13621.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C:2]1=[C:3]([H:10])[C@@:4]([O:6][H:12])([H:11])[C:5][N:7]1[H:13])([H:8])[H:9],72.31416,59.114219999999996,,
13622.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C@:2]1([H:13])[C:3]([H:10])=[C:4]([H:11])[C:5]([O:6][H:12])=[N:7]1)([H:8])[H:9],42.68763,8.82691,,
13623.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N:1](=[C:2]1\[C:3]([H:9])([H:10])[C:4]([H:11])=[C:5]([O:6][H:12])[N:7]1[H:13])\[H:8],64.76911,1.0351299999999999,,
13624.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N:1](=[C:2]1\[C:3]([H:10])=[C:4]([H:11])[C@:5]([O:6][H:12])([H:8])[N:7]1[H:13])\[H:9],78.42387,3.6422199999999996,,
13625.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C@@:2]12[C:3]([H:10])=[C:4]([H:11])[C@:5]1([O:6][H:12])[N:7]2[H:13])([H:8])[H:9],88.59706,77.78527,Intra_2+2_cycloaddition_Cd,
13626.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C:2]1=[C:3]([H:10])[C:4]([H:11])([H:12])[C:5](=[O:6])[N:7]1[H:13])([H:8])[H:9],50.16877,-10.92864,ketoenol,
13627.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C@@:2]1([O:6][H:12])[C+:3]([H:10])[C:4]([H:11])=[C-:5][N:7]1[H:13])([H:8])[H:9],101.21118,55.81758000000001,,
13628.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C:2]1=[C:3]([H:10])[C@:4]1(/[C:5]([O:6][H:12])=[N:7]/[H:13])[H:11])([H:8])[H:9],58.77413000000001,39.66261,,
13629.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N+:1](=[C-:2]/[C:3](=[C:4]([C:5](\[O:6][H:12])=[N:7]\[H:13])/[H:11])[H:10])([H:8])[H:9],41.46495,39.36828,,
13630.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C:2]1=[N:7][C:5]([O:6][H:12])=[C:4]([H:11])[C:3]1([H:10])[H:13])([H:8])[H:9],43.957370000000004,-0.86682,,
13631.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C:2]1=[N:7][C@:5]([O:6][H:12])([H:13])[C:4]([H:11])=[C:3]1[H:10])([H:8])[H:9],42.19486,5.90022,,
13632.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C:2]([C:3](=[C:4]=[C:5]([O:6][H:12])[H:11])[H:10])=[N:7][H:13])([H:8])[H:9],70.69234,29.99223,,
13633.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C:2]1=[C-:3][C:4]([H:10])([H:11])[C+:5]([O:6][H:12])[N:7]1[H:13])([H:8])[H:9],74.54926999999999,69.30748,,
13634.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C@@:2]1([H:10])[C-:3]=[C:4]([H:11])[C+:5]([O:6][H:12])[N:7]1[H:13])([H:8])[H:9],65.39759000000001,58.798480000000005,Singlet_Carbene_Intra_Disproportionation,
13635.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C:2][N:7]([C:5]1([O:6][H:12])[C:3]([H:10])=[C:4]1[H:11])[H:13])([H:8])[H:9],103.42669000000001,82.69391999999999,,
13637.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C+:2]1[C:3]([H:10])=[C-:4][C@@:5]([O:6][H:12])([H:11])[N:7]1[H:13])([H:8])[H:9],64.47028,55.00665,Singlet_Carbene_Intra_Disproportionation,
13638.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C@@:2]1([H:12])[C:3]([H:10])=[C:4]([H:11])[C:5](=[O:6])[N:7]1[H:13])([H:8])[H:9],77.08744,-5.4789699999999995,,
13639.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C@@:2]1([H:11])[C:3]([H:10])=[C:4]=[C:5]([O:6][H:12])[N:7]1[H:13])([H:8])[H:9],71.96564000000001,48.875690000000006,,
13640.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N+:1]([C-:2]1[C:3]([H:10])=[C:4]=[C:5]([O:6][H:12])[N:7]1[H:13])([H:8])([H:9])[H:11],124.70723000000001,92.87334,,
13641.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N+:1]([C:2]1=[C:3]=[C:4]([H:11])[C-:5]([O:6][H:12])[N:7]1[H:13])([H:8])([H:9])[H:10],82.66232,82.68154,,
13642.0,[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N:1]([C:2](=[C:3])[N:7]([C:5](=[C:4]([H:10])[H:11])[O:6][H:12])[H:13])([H:8])[H:9],92.12599,96.36424,,
13645.0,[C:1]([C:2]([N:3]([C:4](=[O:5])[O:6][C:7]([H:14])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O+:5]=[C:4]([N:3]([C-:2]([H:11])[H:12])[H:13])[O:6][C:7]([H:14])([H:15])[H:16])([H:8])([H:9])[H:10],92.24204,84.76446999999999,,
13646.0,[C:1]([C:2]([N:3]([C:4](=[O:5])[O:6][C:7]([H:14])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2](/[N:3]=[C:4](/[O:5][H:13])[O:6][C:7]([H:14])([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],46.047,18.26859,ketoenol,
13650.0,[C:1]([C:2]([N:3]([C:4](=[O:5])[O:6][C:7]([H:14])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([O:5]/[C:4](=[N:3]/[H:13])[O:6][C:7]([H:14])([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],68.04661,21.23491,ketoenol,
13654.0,[C:1]([C:2]([N:3]([C:4](=[O:5])[O:6][C:7]([H:14])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C-:2]([N+:3]([C:4](=[O:5])[O:6][C:7]([H:14])([H:15])[H:16])([H:12])[H:13])[H:11])([H:8])([H:9])[H:10],86.47801,78.93143,,
13659.0,[C:1]([C:2]([N:3]([C:4](=[O:5])[O:6][C:7]([H:14])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]1([H:8])([H:10])[C:2]([H:11])([H:12])[N:3]([H:13])[C@@:4]1([O:5][H:9])[O:6][C:7]([H:14])([H:15])[H:16],90.04758000000001,38.59928,,
13661.0,[C:1]([C:2]([N:3]([C:4](=[O:5])[O:6][C:7]([H:14])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([N:3]([O:5][C-:4]=[O+:6][C:7]([H:14])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],113.33774,99.01264,,
13662.0,[C:1]([C:2]([N:3]([C:4](=[O:5])[O:6][C:7]([H:14])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([N:3]([C@@:4]1([O:5][H:16])[O:6][C:7]1([H:14])[H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],81.31042,41.95852,,
13665.0,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@:5]1([C:6]([O:7][H:19])([H:17])[H:18])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]1([H:9])([H:10])[C:2]([H:11])([H:12])[C:3]1([C:4]([C:5]([C:6]([O:7][H:19])([H:17])[H:18])([H:8])[H:16])([H:14])[H:15])[H:13],79.76501,3.4258900000000003,,
13668.0,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@:5]1([C:6]([O:7][H:19])([H:17])[H:18])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C@@:5]([C:3]1([H:13])[C:2]([H:11])([H:12])[C:4]1([H:14])[H:15])([C:6]([O:7][H:19])([H:17])[H:18])[H:16])([H:8])([H:9])[H:10],107.77233999999999,2.0284,,
13671.0,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@:5]1([C:6]([O:7][H:19])([H:17])[H:18])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3][C:4]([C:5]([C:6]([O:7][H:19])([H:17])[H:18])([H:13])[H:16])([H:14])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10],66.02771,68.5668,,
13672.0,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@:5]1([C:6]([O:7][H:19])([H:17])[H:18])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]([C:4]([H:14])([H:15])[H:16])([C:5][C:6]([O:7][H:19])([H:17])[H:18])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],64.31591,64.34405,,
13677.0,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@:5]1([C:6]([O:7][H:19])([H:17])[H:18])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]([C:4]([O:7][H:19])([H:14])[H:15])([C:5](=[C:6]([H:17])[H:18])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],65.63363000000001,-3.65235,,
13680.0,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@:5]1([C:6]([O:7][H:19])([H:17])[H:18])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]([C:4]([C:6]([O:7][H:19])([H:17])[H:18])([H:14])[H:15])([C:5][H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],92.14751,80.13403000000001,,
13684.0,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@:5]1([C:6]([O:7][H:19])([H:17])[H:18])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3][C@@:5]([C:4]([H:13])([H:14])[H:15])([C:6]([O:7][H:19])([H:17])[H:18])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],68.81453,71.4395,,
13685.0,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@:5]1([C:6]([O:7][H:19])([H:17])[H:18])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@:5]([O:7][H:19])([H:16])[C:6]1([H:17])[H:18])([H:11])[H:12])([H:8])([H:9])[H:10],75.19236,-5.10002,,
13687.0,[N:1]([C:2](=[O:3])[C:4]([O:5][C:6](=[O:7])[H:12])([H:10])[H:11])([H:8])[H:9],[N:1]1([H:9])[C:2](=[O:3])[C:4]([H:10])([H:11])[O:5][C@@:6]1([O:7][H:8])[H:12],53.15628,8.38412,,
13688.0,[N:1]([C:2](=[O:3])[C:4]([O:5][C:6](=[O:7])[H:12])([H:10])[H:11])([H:8])[H:9],[N:1](/[C:2]([O:3][H:11])=[C:4](\[O:5][C:6](=[O:7])[H:12])[H:10])([H:8])[H:9],57.73367,24.13713,ketoenol,
13689.0,[N:1]([C:2](=[O:3])[C:4]([O:5][C:6](=[O:7])[H:12])([H:10])[H:11])([H:8])[H:9],[N:1](=[C:2]1\[O:3][C@:6]([O:7][H:8])([H:12])[O:5][C:4]1([H:10])[H:11])\[H:9],57.54192,19.5894,,
13690.0,[N:1]([C:2](=[O:3])[C:4]([O:5][C:6](=[O:7])[H:12])([H:10])[H:11])([H:8])[H:9],[N:1]([C:2]12[O:3][C:6]([H:12])([O:5][C:4]1([H:10])[H:11])[O:7]2)([H:8])[H:9],60.175909999999995,55.45741999999999,,
13691.0,[N:1]([C:2](=[O:3])[C:4]([O:5][C:6](=[O:7])[H:12])([H:10])[H:11])([H:8])[H:9],[N:1](=[C:2]1\[O:3][O:7][C:6]([H:8])([H:12])[O:5][C:4]1([H:10])[H:11])\[H:9],111.24553999999999,90.02955,,
13694.0,[N:1]([C:2](=[O:3])[C:4]([O:5][C:6](=[O:7])[H:12])([H:10])[H:11])([H:8])[H:9],[N:1]([C@@:2]1([O:3][C:6](=[O:7])[H:12])[C:4]([H:10])([H:11])[O:5]1)([H:8])[H:9],54.87676,39.721059999999994,,
13695.0,[N:1]([C:2](=[O:3])[C:4]([O:5][C:6](=[O:7])[H:12])([H:10])[H:11])([H:8])[H:9],[N:1]([C@@:2]1([H:12])[O:3][C:6](=[O:7])[O:5][C:4]1([H:10])[H:11])([H:8])[H:9],70.88498,4.40321,,
13696.0,[N:1]([C:2](=[O:3])[C:4]([O:5][C:6](=[O:7])[H:12])([H:10])[H:11])([H:8])[H:9],[N:1](=[C:2](/[O:3][H:8])[C:4]([O:5][C:6](=[O:7])[H:12])([H:10])[H:11])\[H:9],42.58109,10.35475,ketoenol,
13699.0,[N:1]([C:2](=[O:3])[C:4]([O:5][C:6](=[O:7])[H:12])([H:10])[H:11])([H:8])[H:9],[N:1]([O:7][C@:6]1([H:12])[C:2](=[O:3])[C:4]([H:10])([H:11])[O:5]1)([H:8])[H:9],116.63857,81.71346,,
13700.0,[N:1]([C:2](=[O:3])[C:4]([O:5][C:6](=[O:7])[H:12])([H:10])[H:11])([H:8])[H:9],[N:1]([C:2](=[O:3])[C:4]([O:5][C-:6]=[O+:7][H:12])([H:10])[H:11])([H:8])[H:9],75.82927,45.61165,,
13702.0,[N:1]([C:2](=[O:3])[C:4]([O:5][C:6](=[O:7])[H:12])([H:10])[H:11])([H:8])[H:9],[N:1]([C:4]([C:2](=[O:3])[O:7][C:6](=[O:5])[H:12])([H:10])[H:11])([H:8])[H:9],68.58771,12.92163,,
13705.0,[N:1]([C:2](=[O:3])[C:4]([O:5][C:6](=[O:7])[H:12])([H:10])[H:11])([H:8])[H:9],[N:1]([C:2](=[O:3])[O:7][C:6](=[O+:5][C-:4]([H:10])[H:11])[H:12])([H:8])[H:9],74.29383,67.68697,,
13706.0,[N:1]([C:2](=[O:3])[C:4]([O:5][C:6](=[O:7])[H:12])([H:10])[H:11])([H:8])[H:9],[N:1]([C@:6]1([H:12])[O:5][C:4]([H:10])([H:11])[C:2](=[O:3])[O:7]1)([H:8])[H:9],50.211209999999994,14.39865,,
13708.0,[N:1]([C:2](=[O:3])[C:4]([O:5][C:6](=[O:7])[H:12])([H:10])[H:11])([H:8])[H:9],[N:1]([C@:2]12[O:3][O:7][C@@:6]1([H:12])[O:5][C:4]2([H:10])[H:11])([H:8])[H:9],124.93328999999999,116.3787,,
13709.0,[N:1]([C:2](=[O:3])[C:4]([O:5][C:6](=[O:7])[H:12])([H:10])[H:11])([H:8])[H:9],[N:1]1([H:9])[C@@:2]2([O:3]1)[C:4]([H:10])([H:11])[O:5][C:6]([H:8])([H:12])[O:7]2,113.50437,85.13237,,
13711.0,[C:1]([C:2]([O:3][C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6](=[O:7])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([O:3]/[C:4](=[C:6](/[O:7][C:5]([H:14])([H:15])[H:16])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],76.3015,17.87574,ketoenol,
13713.0,[C:1]([C:2]([O:3][C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6](=[O:7])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([O:3][C@:6]1([H:17])[C@:4]([C:5]([H:14])([H:15])[H:16])([H:13])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10],57.58987,15.31366,,
13714.0,[C:1]([C:2]([O:3][C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6](=[O:7])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([O:3][C@@:4]1([H:13])[C:5]([H:14])([H:16])[C@:6]1([O:7][H:15])[H:17])([H:11])[H:12])([H:8])([H:9])[H:10],75.62504,18.18146,,
13718.0,[C:1]([C:2]([O:3][C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6](=[O:7])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([O:3][O:7]/[C:6](=[C:4](/[C:5]([H:14])([H:15])[H:16])[H:13])[H:17])([H:11])[H:12])([H:8])([H:9])[H:10],73.30286,59.29713,ketoenol,
13719.0,[C:1]([C:2]([O:3][C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6](=[O:7])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([O:3]/[C:4]([C:5]([H:14])([H:15])[H:16])=[C:6](/[O:7][H:13])[H:17])([H:11])[H:12])([H:8])([H:9])[H:10],65.51201,3.49764,ketoenol,
13723.0,[C:1]([C:2]([O:3][C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6](=[O:7])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([O:3][C@@:4]([C:5]([H:14])([H:15])[H:16])([O+:7]=[C-:6][H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],91.07262,61.43665,,
13725.0,[C:1]([C:2]([O:3][C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6](=[O:7])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([O:3][C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6][O:7][H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],81.43239,55.63841,,
13728.0,[C:1]([C:2]([O:3][C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6](=[O:7])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O:3][C:2]([O:7]/[C:6](=[C:4](/[C:5]([H:14])([H:15])[H:16])[H:13])[H:17])([H:11])[H:12])([H:8])([H:9])[H:10],88.87006,16.07842,,
13730.0,[N:1]([c:2]1[n:3][n:4][c:5]([N:6]([H:10])[H:11])[o:7]1)([H:8])[H:9],[N:1]([C@@:2]1([H:10])[N:3]=[N:4]/[C:5](=[N:6]\[H:11])[O:7]1)([H:8])[H:9],88.4078,23.557,,
13732.0,[N:1]([c:2]1[n:3][n:4][c:5]([N:6]([H:10])[H:11])[o:7]1)([H:8])[H:9],[N:1](=[c:2]1/[n:3]([H:9])[n:4][c:5]([N:6]([H:10])[H:11])[o:7]1)\[H:8],52.360209999999995,2.32914,,
13733.0,[N:1]([c:2]1[n:3][n:4][c:5]([N:6]([H:10])[H:11])[o:7]1)([H:8])[H:9],[N:1]([C:2]([N:3]1[N:4]=[C:5]1[N:6]([H:10])[H:11])=[O:7])([H:8])[H:9],50.69583,27.86194,ketoenol,
13734.0,[N:1]([c:2]1[n:3][n:4][c:5]([N:6]([H:10])[H:11])[o:7]1)([H:8])[H:9],[N+:1]([C:2]1=[N:3][N:4][C:5](=[N:6][H:11])[O:7]1)([H:8])([H:9])[H:10],97.61983000000001,56.49235,,
