idx,rsmi,psmi,ea,dHrxn298,rmg_family,rigid
9879.0,[C:1]([C@@:2]([O:3][C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10],[C:1]([C@@:2]([O+:3]=[C-:4][O:5][H:12])([C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10],75.83925,43.72352,,
9881.0,[C:1]([C@@:2]([O:3][C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10],[C:1](/[C:2](=[C:6](/[O:5][C:4](=[O:3])[H:12])[C:7][H:13])[H:11])([H:8])([H:9])[H:10],63.584669999999996,53.75533000000001,,
9883.0,[C:1]([C@@:2]([O:3][C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10],[C:1]([C@@:2]([O:3][C:4](=[O:5])[H:12])([C:7](=[C:6])[H:13])[H:11])([H:8])([H:9])[H:10],57.10869,46.36854,Singlet_Carbene_Intra_Disproportionation,
9885.0,[C:1]([C@@:2]([O:3][C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10],[C:1](/[C:2]([O:3][C:4](=[O:5])[H:12])=[C:6](\[C:7][H:13])[H:11])([H:8])([H:9])[H:10],74.85307,51.23968,,
9886.0,[C:1]([C@@:2]([O:3][C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10],[C:1]1([H:8])([H:10])[C@:2]([O:3][C:4](=[O:5])[H:12])([H:11])[C:6]1=[C:7]([H:9])[H:13],101.22295,7.73265,,
9887.0,[C:1]([C@@:2]([O:3][C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10],[C:1]([C:2](=[C:6]=[C:7]([O:5][C:4](=[O:3])[H:12])[H:13])[H:11])([H:8])([H:9])[H:10],43.09474,2.8479,,
9889.0,[C:1]([C@@:2]([O:3][C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10],[C:1]([C-:2]([O+:3]=[C:4]([O:5][C:6]#[C:7][H:13])[H:12])[H:11])([H:8])([H:9])[H:10],105.63625,94.76082,,
9891.0,[C:1]([C@@:2]1([H:11])[C@:3]([C:4]#[N:5])([H:12])[N:6]1[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],[C:1]([C@:2]1([H:11])[C:4](/[C:3](=[N:6]/[C:7]([H:13])([H:14])[H:15])[H:12])=[N:5]1)([H:8])([H:9])[H:10],68.64260999999999,21.00125,,
9892.0,[C:1]([C@@:2]1([H:11])[C@:3]([C:4]#[N:5])([H:12])[N:6]1[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],[C:1]([N+:6]1([C:7]([H:13])([H:14])[H:15])[C-:2]([H:11])[C@:3]1([C:4]#[N:5])[H:12])([H:8])([H:9])[H:10],105.93003999999999,55.431309999999996,,
9893.0,[C:1]([C@@:2]1([H:11])[C@:3]([C:4]#[N:5])([H:12])[N:6]1[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]=[N:5][N:6]1[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],87.74628,64.92074000000001,,
9894.0,[C:1]([C@@:2]1([H:11])[C@:3]([C:4]#[N:5])([H:12])[N:6]1[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],[C:1]1([H:9])([H:10])[C@@:2]2([H:11])[C@@:3]([H:12])(/[C:4]1=[N:5]/[H:8])[N:6]2[C:7]([H:13])([H:14])[H:15],103.17243,25.994020000000003,,
9895.0,[C:1]([C@@:2]1([H:11])[C@:3]([C:4]#[N:5])([H:12])[N:6]1[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],[C:1]([C-:2]1[C@:3]([C:4]#[N:5])([H:12])[N+:6]1([C:7]([H:13])([H:14])[H:15])[H:11])([H:8])([H:9])[H:10],72.84277,50.31054,,
9896.0,[C:1]([C@@:2]1([H:11])[C@:3]([C:4]#[N:5])([H:12])[N:6]1[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3](=[C:4]=[N:5][H:12])[N:6]1[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],109.46186000000002,37.28549,,
9897.0,[C:1]([C@@:2]1([H:11])[C@:3]([C:4]#[N:5])([H:12])[N:6]1[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],[C:1]([C+:2]1[C@:3]([C-:4]=[N:5][H:11])([H:12])[N:6]1[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],130.50528,86.25811,,
9898.0,[C:1]([C@@:2]1([H:11])[C@:3]([C:4]#[N:5])([H:12])[N:6]1[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],[C:1](=[C:2]([N:6]([C:3](=[C:4]=[N:5][H:10])[H:12])[C:7]([H:13])([H:14])[H:15])[H:11])([H:8])[H:9],54.7585,20.83772,,
9899.0,[C:1]([C@@:2]1([H:11])[C@:3]([C:4]#[N:5])([H:12])[N:6]1[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C@:3]([N+:5]#[C-:4])([H:12])[N:6]1[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],58.78969,21.09017,,
9901.0,[C:1]([C@@:2]1([H:11])[C@:3]([C:4]#[N:5])([H:12])[N:6]1[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]=[N:5][C:7]([H:13])([H:15])[N:6]1[H:14])([H:8])([H:9])[H:10],75.13114,24.70911,,
9903.0,[C:1]([C@@:2]1([H:11])[C@:3]([C:4]#[N:5])([H:12])[N:6]1[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],[C:1](/[C:2](=[N:6]/[C@@:3]([C:4]#[N:5])([C:7]([H:13])([H:14])[H:15])[H:12])[H:11])([H:8])([H:9])[H:10],91.21158,-18.20615,,
9904.0,[C:1]([C@@:2]1([H:11])[C@:3]([C:4]#[N:5])([H:12])[N:6]1[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C-:3]([H:12])[N+:6]1([C:4]#[N:5])[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],79.17735,67.01507,,
9905.0,[C:1]([C@@:2]1([H:11])[C@:3]([C:4]#[N:5])([H:12])[N:6]1[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],[C:1]([C-:2]([N+:6](=[C:3]([C:4]#[N:5])[H:12])[C:7]([H:13])([H:14])[H:15])[H:11])([H:8])([H:9])[H:10],39.70084,9.3757,,
9906.0,[C:1]([C@@:2]1([H:11])[C@:3]([C:4]#[N:5])([H:12])[N:6]1[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[N:6]([C:7]([H:13])([H:14])[H:15])[C:3]([H:12])=[C:4]=[N:5]1,83.83129,34.77599,,
9907.0,[C:1]([C@@:2]1([H:11])[C@:3]([C:4]#[N:5])([H:12])[N:6]1[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],[C:1]([C:2](/[N:6]=[C:3](/[C:4]#[N:5])[H:12])([C:7]([H:13])([H:14])[H:15])[H:11])([H:8])([H:9])[H:10],89.62416999999999,-15.50286,,
9908.0,[C:1]([C@@:2]1([H:11])[C@:3]([C:4]#[N:5])([H:12])[N:6]1[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],[C:1](=[C:2]([N:6]([C@@:3]1([H:12])[C:4]([H:10])=[N:5]1)[C:7]([H:13])([H:14])[H:15])[H:11])([H:8])[H:9],78.52838,33.46005,,
9910.0,[C:1]([C@@:2]1([H:11])[C@:3]([C:4]#[N:5])([H:12])[N:6]1[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])/[C:4](=[N:5]/[C:7]([H:13])([H:14])[H:15])[N:6]12)([H:8])([H:9])[H:10],91.24195,35.16856,,
9911.0,[N:1]#[C:2][C:3]12[C:4]([H:8])([H:9])[C:5]([H:10])([C:6]1([H:11])[H:12])[O:7]2,[N+:1](#[C-:2])[C:3]12[C:4]([H:8])([H:9])[C:5]([H:10])([C:6]1([H:11])[H:12])[O:7]2,57.0689,17.92455,,
9912.0,[N:1]#[C:2][C:3]12[C:4]([H:8])([H:9])[C:5]([H:10])([C:6]1([H:11])[H:12])[O:7]2,[N:1]#[C:2][C@@:3]1([C:6]([C:5][H:10])([H:11])[H:12])[C:4]([H:8])([H:9])[O:7]1,89.33265,52.67428,,
9913.0,[N:1]#[C:2][C:3]12[C:4]([H:8])([H:9])[C:5]([H:10])([C:6]1([H:11])[H:12])[O:7]2,[N:1]#[C:2][C:6]([C@@:5]1([H:10])[C:4]([H:8])([H:9])[C-:3]=[O+:7]1)([H:11])[H:12],62.22609,10.089080000000001,,
9914.0,[N:1]#[C:2][C:3]12[C:4]([H:8])([H:9])[C:5]([H:10])([C:6]1([H:11])[H:12])[O:7]2,[N:1]#[C:2][C:3](=[C:4]([H:8])[H:9])[C:6]([C:5](=[O:7])[H:10])([H:11])[H:12],40.96503,-47.86342,,
9916.0,[N:1]([C@@:2]([C:3]([C:4]([O:5][H:15])([H:13])[H:14])([H:11])[H:12])([C:6]#[N:7])[H:10])([H:8])[H:9],[N:1]([C:2](=[C:6]=[N:7][C@:4]([C:3]([H:11])([H:12])[H:14])([O:5][H:15])[H:13])[H:10])([H:8])[H:9],97.10155,26.453290000000003,,
9917.0,[N:1]([C@@:2]([C:3]([C:4]([O:5][H:15])([H:13])[H:14])([H:11])[H:12])([C:6]#[N:7])[H:10])([H:8])[H:9],[N:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[O:5][N:7]([H:15])[C:6]1)([H:8])[H:9],82.81213000000001,68.96842,,
9918.0,[N:1]([C@@:2]([C:3]([C:4]([O:5][H:15])([H:13])[H:14])([H:11])[H:12])([C:6]#[N:7])[H:10])([H:8])[H:9],[N:1]([N:7]=[C:6]=[C:2]([C:3]([C:4]([O:5][H:15])([H:13])[H:14])([H:11])[H:12])[H:10])([H:8])[H:9],88.47254000000001,46.46371,,
9920.0,[N:1]([C@@:2]([C:3]([C:4]([O:5][H:15])([H:13])[H:14])([H:11])[H:12])([C:6]#[N:7])[H:10])([H:8])[H:9],[N:1]([C:2]([C:3]([C:4]([O:5][H:15])([H:13])[H:14])([H:11])[H:12])=[C:6]=[N:7][H:10])([H:8])[H:9],86.67709,26.17372,,
9921.0,[N:1]([C@@:2]([C:3]([C:4]([O:5][H:15])([H:13])[H:14])([H:11])[H:12])([C:6]#[N:7])[H:10])([H:8])[H:9],[N:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[O:5]/[C:6]1=[N:7]\[H:15])([H:8])[H:9],60.2513,-6.885260000000001,,
9922.0,[N:1]([C@@:2]([C:3]([C:4]([O:5][H:15])([H:13])[H:14])([H:11])[H:12])([C:6]#[N:7])[H:10])([H:8])[H:9],[N:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@@:4]([O:5][H:15])([H:14])[N:7]([H:13])[C:6]1)([H:8])[H:9],86.4476,33.87588,,
9927.0,[N:1]([C@@:2]([C:3]([C:4]([O:5][H:15])([H:13])[H:14])([H:11])[H:12])([C:6]#[N:7])[H:10])([H:8])[H:9],[N:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])/[C:6]1=[N:7]\[O:5][H:15])([H:8])[H:9],118.57396999999999,43.65585,,
9931.0,[C:1]([C:2]([C:3]([C:4]1([H:15])[C:5]([H:16])([H:17])[O:6][C:7]1([H:18])[H:19])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([O:6][C:7]([C:4](=[C:5]([H:16])[H:17])[H:15])([H:18])[H:19])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],112.32808,0.92338,,
9935.0,[C:1]([C:2]([C:3]([C:4]1([H:15])[C:5]([H:16])([H:17])[O:6][C:7]1([H:18])[H:19])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([C:4][C:5]([O:6][C:7]([H:15])([H:18])[H:19])([H:16])[H:17])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],82.77409,66.37142,,
9936.0,[C:1]([C:2]([C:3]([C:4]1([H:15])[C:5]([H:16])([H:17])[O:6][C:7]1([H:18])[H:19])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([C@:4]([C:5][H:16])([C:7]([O:6][H:17])([H:18])[H:19])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],74.07236999999999,71.16969,,
9937.0,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10],[C:1]([C:2](=[O:3])[C:4]([O-:5])=[C+:6][O:7][H:11])([H:8])([H:9])[H:10],79.68466,46.8373,,
9938.0,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10],[C:1]([C:2](=[O:3])[H:10])([C:4](=[O:5])[C:6](=[O:7])[H:11])([H:8])[H:9],76.95674,0.60238,,
9939.0,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10],[C:1]([C:2](=[O:3])[O+:5]=[C:4]=[C:6]([O-:7])[H:11])([H:8])([H:9])[H:10],61.069669999999995,48.90483,,
9940.0,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10],[C:1]([C@:2]1([O+:7]=[C-:6][H:11])[O:3][C:4]1=[O:5])([H:8])([H:9])[H:10],84.99095,73.36525999999999,,
9942.0,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10],[C:1]([C-:2]=[O+:3][C@:6]1([H:11])[C:4](=[O:5])[O:7]1)([H:8])([H:9])[H:10],82.68224000000001,71.3056,,
9943.0,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10],[C:1]1([H:8])([H:9])[C@:2]([C:4](=[O:5])[C:6](=[O:7])[H:11])([H:10])[O:3]1,80.14595,24.457539999999998,,
9944.0,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10],[C:1]([C:2]([O-:3])=[C:4]=[O+:5][C:6](=[O:7])[H:11])([H:8])([H:9])[H:10],58.674769999999995,45.13681,,
9945.0,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10],[C:1](=[C:2]([O:3][H:10])[C:4](=[O:5])[C:6](=[O:7])[H:11])([H:8])[H:9],66.89712,8.65789,ketoenol,
9946.0,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10],[C:1]([O:5][C:4](=[C:2]=[O:3])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10],91.80289,23.4125,ketoenol,
9947.0,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10],[C:1](=[C:2]1[O:3][C@:6]([O:7][H:10])([H:11])[C:4]1=[O:5])([H:8])[H:9],59.445530000000005,16.30337,,
9949.0,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10],[C:1]([C:2](=[O:3])[O:7][C:6](=[C:4]=[O:5])[H:11])([H:8])([H:9])[H:10],55.0858,0.5985699999999999,ketoenol,
9950.0,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10],[C:1]([C:2]([O:3][C:6](=[O:7])[H:11])=[C:4]=[O:5])([H:8])([H:9])[H:10],52.604009999999995,5.24176,ketoenol,
9951.0,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10],[C:1](=[C:2]([O:3][C:4](=[O:5])[C:6](=[O:7])[H:11])[H:10])([H:8])[H:9],76.99611999999999,8.52621,,
9953.0,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10],[C:1]([C:2]12[O:3][C:6]([H:11])([C:4]1=[O:5])[O:7]2)([H:8])([H:9])[H:10],62.44045,50.72739,,
9954.0,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10],[C:1]1([H:8])([H:9])[C:2]2([O:3]1)[C:4](=[O:5])[C:6]([H:10])([H:11])[O:7]2,102.0126,35.11365,,
9956.0,[C:1]([C:2]#[C:3][C:4]([N:5]1[C:6]([H:13])([H:14])[C:7]1([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:15])[C:3][C:4]([H:11])([H:12])[N:5]2[C:6]([H:13])([H:14])[C@:7]12[H:16])([H:8])([H:9])[H:10],73.27232,36.58015,,
9957.0,[C:1]([C:2]#[C:3][C:4]([N:5]1[C:6]([H:13])([H:14])[C:7]1([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1](=[C:2]=[C:3]([C:4]([N:5]1[C:6]([H:13])([H:14])[C:7]1([H:15])[H:16])([H:11])[H:12])[H:9])([H:8])[H:10],80.95352,1.82715,,
9958.0,[C:1]([C:2]#[C:3][C:4]([N:5]1[C:6]([H:13])([H:14])[C:7]1([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]#[C:3][C:4]([N+:5]([C-:6]([H:13])[H:14])=[C:7]([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],44.96995,21.43754,,
9959.0,[C:1]([C:2]#[C:3][C:4]([N:5]1[C:6]([H:13])([H:14])[C:7]1([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]/[C:3](=[C:4](\[N:5]1[C:6]([H:13])([H:14])[C:7]1([H:15])[H:16])[H:11])[H:12])([H:8])([H:9])[H:10],72.82724,44.28288,,
9960.0,[C:1]([C:2]#[C:3][C:4]([N:5]1[C:6]([H:13])([H:14])[C:7]1([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]#[C:3][C:4]([N+:5]1([H:13])[C-:6]([H:14])[C:7]1([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],63.91245,50.26109,,
9961.0,[C:1]([C:2]#[C:3][C:4]([N:5]1[C:6]([H:13])([H:14])[C:7]1([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2](=[C:3])[C:4]([N:5]1[C:6]([H:13])([H:14])[C:7]1([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],54.731919999999995,45.769659999999995,,
9962.0,[C:1]([C:2]#[C:3][C:4]([N:5]1[C:6]([H:13])([H:14])[C:7]1([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2](=[C:3]=[C:4]([N:5]1[C:6]([H:13])([H:14])[C:7]1([H:15])[H:16])[H:11])[H:12])([H:8])([H:9])[H:10],76.80249,-0.35338,,
9964.0,[C:1]([C:2]#[C:3][C:4]([N:5]1[C:6]([H:13])([H:14])[C:7]1([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C+:1]([C:2](=[C-:3][C:4]([N:5]1[C:6]([H:13])([H:14])[C:7]1([H:15])[H:16])([H:11])[H:12])[H:9])([H:8])[H:10],79.01823,54.58801,,
9965.0,[C:1]([C:2]#[C:3][C:4]([N:5]1[C:6]([H:13])([H:14])[C:7]1([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]1=[C:3]([H:12])[C@:4]1([N:5]1[C:6]([H:13])([H:14])[C:7]1([H:15])[H:16])[H:11])([H:8])([H:9])[H:10],55.38401999999999,14.738779999999998,,
9968.0,[C:1]([C@@:2]([O:3][H:12])([C:4](=[O:5])[C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10],[C:1]([C@:2]1([H:11])[C:4](=[O:5])/[C:6]1=[C:7](/[O:3][H:12])[H:13])([H:8])([H:9])[H:10],71.38183000000001,13.383120000000002,,
9970.0,[C:1]([C@@:2]([O:3][H:12])([C:4](=[O:5])[C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10],[C:1](/[C:2]([O:3][H:11])=[C:4](/[O:5][H:12])[C:6]#[C:7][H:13])([H:8])([H:9])[H:10],66.28546999999999,5.42866,ketoenol,
9971.0,[C:1]([C@@:2]([O:3][H:12])([C:4](=[O:5])[C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10],[C:1](=[C:2]([O:3][H:12])[C:4]([O:5][H:9])=[C:6]=[C:7]([H:11])[H:13])([H:8])[H:10],107.63133,9.652999999999999,,
9972.0,[C:1]([C@@:2]([O:3][H:12])([C:4](=[O:5])[C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10],[C:1]([C:2](=[O:3])[C@@:4]([O:5][H:12])([C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10],41.952059999999996,-0.6350399999999999,,
9973.0,[C:1]([C@@:2]([O:3][H:12])([C:4](=[O:5])[C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10],[C:1]([C@@:2]([O:3][H:12])([C-:4]=[O+:5][C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10],103.46974,79.73313,,
9974.0,[C:1]([C@@:2]([O:3][H:12])([C:4](=[O:5])[C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10],[C:1]([C@@:4]([C:2](=[O:3])[H:11])([O:5][H:12])[C:6]#[C:7][H:13])([H:8])([H:9])[H:10],48.76921,2.83019,,
9975.0,[C:1]([C@@:2]([O:3][H:12])([C:4](=[O:5])[C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C:6](=[C:7]([H:12])[H:13])[C:4]1=[O:5])([H:8])([H:9])[H:10],72.11221,-9.40385,,
9977.0,[C:1]([C@@:2]([O:3][H:12])([C:4](=[O:5])[C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10],[C:1]([C@@:2]([O:3][H:12])([C:4](=[C:6])[C:7](=[O:5])[H:13])[H:11])([H:8])([H:9])[H:10],74.35831999999999,47.34602,,
9978.0,[O:1]([C:2]([C@@:3]1([C:6](=[O:7])[H:14])[C:4]([H:11])([H:12])[N:5]1[H:13])([H:9])[H:10])[H:8],[O:1]([C:2]([C:3]([C:4]([N:5]([H:13])[H:14])([H:11])[H:12])=[C:6]=[O:7])([H:9])[H:10])[H:8],96.31827,-8.07368,,
9979.0,[O:1]([C:2]([C@@:3]1([C:6](=[O:7])[H:14])[C:4]([H:11])([H:12])[N:5]1[H:13])([H:9])[H:10])[H:8],[O:1]([C:2]([C:3][N:5]([C:4]([C:6](=[O:7])[H:14])([H:11])[H:12])[H:13])([H:9])[H:10])[H:8],74.20065,31.52805,,
9980.0,[O:1]([C:2]([C@@:3]1([C:6](=[O:7])[H:14])[C:4]([H:11])([H:12])[N:5]1[H:13])([H:9])[H:10])[H:8],[O:1]([C:2]([C:4]([N:5]([C+:3]=[C:6]([O-:7])[H:14])[H:13])([H:11])[H:12])([H:9])[H:10])[H:8],95.70040999999999,22.8105,,
9981.0,[O:1]([C:2]([C@@:3]1([C:6](=[O:7])[H:14])[C:4]([H:11])([H:12])[N:5]1[H:13])([H:9])[H:10])[H:8],[O:1]([C:2]([C:3](/[C:4](=[N:5]\[H:13])[H:11])=[C:6](/[O:7][H:12])[H:14])([H:9])[H:10])[H:8],59.19843,-5.09647,,
9984.0,[O:1]([C:2]([C@@:3]1([C:6](=[O:7])[H:14])[C:4]([H:11])([H:12])[N:5]1[H:13])([H:9])[H:10])[H:8],[O:1]([C:2]([C@@:3]1([C:6][O:7][H:14])[C:4]([H:11])([H:12])[N:5]1[H:13])([H:9])[H:10])[H:8],77.65483,49.35872,,
9986.0,[O:1]([C:2]([C@@:3]1([C:6](=[O:7])[H:14])[C:4]([H:11])([H:12])[N:5]1[H:13])([H:9])[H:10])[H:8],[O:1]1[C:2]([H:9])([H:10])[C@:3]2([C:4]([H:11])([H:12])[N:5]2[H:13])[C@:6]1([O:7][H:8])[H:14],55.5911,17.00581,,
9987.0,[O:1]([C:2]([C@@:3]1([C:6](=[O:7])[H:14])[C:4]([H:11])([H:12])[N:5]1[H:13])([H:9])[H:10])[H:8],[O:1]([C:2]([C@@:3]1([C:6](=[O:7])[H:14])[C-:4]([H:12])[N+:5]1([H:11])[H:13])([H:9])[H:10])[H:8],63.22905,49.44927,,
9988.0,[O:1]([C:2]([C@@:3]1([C:6](=[O:7])[H:14])[C:4]([H:11])([H:12])[N:5]1[H:13])([H:9])[H:10])[H:8],[O:1]([C:2](/[C:3](=[N:5]\[C:4]([H:11])([H:12])[H:13])[C:6](=[O:7])[H:14])([H:9])[H:10])[H:8],65.17537,-6.41027,,
9991.0,[O:1]([C:2]([C@@:3]1([C:6](=[O:7])[H:14])[C:4]([H:11])([H:12])[N:5]1[H:13])([H:9])[H:10])[H:8],[O:1]([C:2]([C:3]1=[C:6]([H:14])[O:7][N:5]([H:13])[C:4]1([H:11])[H:12])([H:9])[H:10])[H:8],60.482440000000004,26.791459999999997,ketoenol,
9992.0,[O:1]([C:2]([C@@:3]1([C:6](=[O:7])[H:14])[C:4]([H:11])([H:12])[N:5]1[H:13])([H:9])[H:10])[H:8],[O:1]([C:2]([C:3]([N:5]([C+:4]([H:11])[H:12])[H:13])=[C:6]([O-:7])[H:14])([H:9])[H:10])[H:8],41.167359999999995,8.512030000000001,,
9994.0,[O:1]([C:2]([C@@:3]1([C:6](=[O:7])[H:14])[C:4]([H:11])([H:12])[N:5]1[H:13])([H:9])[H:10])[H:8],[O:1]([C:2]([C@@:3]([N:5]([C:4][H:11])[H:13])([C:6](=[O:7])[H:14])[H:12])([H:9])[H:10])[H:8],74.50496,32.672109999999996,,
9995.0,[O:1]([C:2]([C@@:3]1([C:6](=[O:7])[H:14])[C:4]([H:11])([H:12])[N:5]1[H:13])([H:9])[H:10])[H:8],[O:1]([C@@:3]1([C@:6]2([H:14])[C:2]([H:9])([H:10])[O:7]2)[C:4]([H:11])([H:12])[N:5]1[H:13])[H:8],85.79704,20.78462,,
9996.0,[O:1]([C:2]([C@@:3]1([C:6](=[O:7])[H:14])[C:4]([H:11])([H:12])[N:5]1[H:13])([H:9])[H:10])[H:8],[O:1]([C:2]([C:3]1([C:6]([O:7][H:13])([H:12])[H:14])[C:4]([H:11])=[N:5]1)([H:9])[H:10])[H:8],80.44749,19.67389,,
9997.0,[C:1](#[C:2][c:3]1[c:4]([H:9])[n:5][n:6][n:7]1[H:10])[H:8],[C-:1]#[C:2][C:3]1=[N+:7]([H:10])[N:6]=[N:5][C:4]1([H:8])[H:9],100.5102,61.393730000000005,,
